Name,Link
GAAGS TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6054a2d0e4b03f92cbcae462.html
INZANEONE TECHNOLOGY PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.60474138e4b03f92cbc42e72.html
MAGNON PRINTERS (OPC) PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.60464843e4b03f92cbc3bd82.html
PRIMAEAM SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6027999de4b07bc22e7837a4.html
Govind raj technologies,https://www.startupindia.gov.in/content/sih/en/profile.Startup.602688e9e4b07bc22e77df75.html
E3DIFY DESIGNS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.601d097fe4b07bbc25b80af0.html
Ananta Dimension,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6017ef9ee4b07f8f9d029f0b.html
DELTASYS E FORMING,https://www.startupindia.gov.in/content/sih/en/profile.Startup.601293bde4b00171cb722243.html
the 3d print expert,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ffdf8e5e4b0c081f7473465.html
PINVENT AI PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ffdd87de4b0c081f7472f8c.html
Dharvik Tech Solutions,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ff628b7e4b072ce6641d43d.html
KENA PRINT PACK,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ff0e76ae4b072ce664026ad.html
IM3D PRINTING PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fe5ad01e4b0db7e4f3772b9.html
VINAYAK IMPEX,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fd8ace5e4b0776e0c55b915.html
YONG INDIA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fc08beee4b016b44cb37b55.html
3D SIRPI,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fbb74c5e4b0f68f242e7e24.html
ART OF ENGINEERING (OPC) PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fa45226e4b0a5ca1b8eb9b3.html
MAGNIQUE INDIA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5fa0f8c1e4b08c3f81702bf0.html
D S CORPORATION,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f731ba2e4b0cbc0da7e22b0.html
Electro,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f6d790de4b063729925b3b3.html
MATRIX TECHNO,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f6c4cbde4b0637299258096.html
TRIMITI 3D PRINTING SERVICES,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f3facc4e4b01f6b50dc94d6.html
PROXBOTICS CREATION TECHNOLOGIES PRIVATELIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f3f8123e4b09d6c9c302ada.html
FAM SOLUTIONS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f351795e4b023c4cee57c26.html
JANA ENTERPRISES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f2aa0b5e4b0789131c83bdf.html
Falcon 3D,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f28d069e4b07d8d9dc1163a.html
S S ENTERPRISES,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f2539bbe4b07d8d9dc0ae9a.html
Chandra Shekhar,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ea07133e4b0363cb6334626.html
3Dfy,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f1992e2e4b061073958e10d.html
TRIKON ENGINEERING SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f13371ee4b08a4759a5cfc5.html
printf,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5efb2724e4b022bc24f8d329.html
KAIHATSU INNOVATIONS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ee4c12fe4b0fd41a3a4e0aa.html
INTECH ADDITIVE SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ee1c87ae4b0fd41a3a46ea7.html
PINAK GLOBAL PROTOTYPING PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ec7cae7e4b03e70995940d1.html
SMARTERZ LAB PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ec6edc4e4b03e7099592bce.html
 Matterize,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ec24a87e4b072672dd92cd1.html
High Tech Touch,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ec11eeae4b072672dd9165a.html
Shapetool 3D Technology LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ebfba79e4b072672dd8faf5.html
VMK DIGITAL LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ebd16a3e4b03b2ccef3c275.html
HUZEFA BABJI,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ebaf7eae4b03b2ccef3843d.html
TECHNOLEXIS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ea81650e4b03286995b8f89.html
ADDIFACTURING TECHNOLOGIES LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e95c502e4b0363cb631aa78.html
Ravindra,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e93e814e4b0363cb6317bbe.html
Parth D Gathani,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e8bba56e4b0d5becce2690b.html
GYANSHANKAR E-TRADING LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e85ded3e4b055bfaeaacae3.html
D R Technologies,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e7c74e5e4b055bfaeaa0d12.html
CITRUS PACKAGING SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e71c433e4b007bcd4590e1a.html
AKAK SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e397d96e4b0bf34fcfa70a5.html
DigiDent,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e37ca08e4b0bf34fcfa384c.html
PIXBI TECH INDIA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e2c200fe4b0978ef9bf7dbf.html
3 IDEA TECHNOLOGY LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e09c3d4e4b098d21eef93be.html
CRAFTLOG SYSTEMS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5df8bb84e4b07a78d9cdd409.html
PROTODUNE SYSTEMS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5de8af55e4b0a2c0e8cf3b11.html
EMBDES ENGINEERING SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5dcf92a5e4b0d37703eda89f.html
METALMARK LASER TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5dc2fa05e4b0116a5263acb4.html
AMACE SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5dbd63b6e4b099d3a8eac482.html
RADMAT ENGINEERING SOLUTIONS (OPC) PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5afd160ce4b0874abc764a70.html
THIRD DIMENSION PRINTERS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5db981ffe4b099d3a8ea83f7.html
DigiPro 3D,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5db00102e4b08fc2aba5bea1.html
SL INFOSYSTEMS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5dac9436e4b07a113a7f22d6.html
MELT RAPID LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d99b3a8e4b05eaf4e0d8bf9.html
SHAPETOOL 3D TECHNOLOGY LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d95f801e4b05eaf4e0d5e02.html
tachyon,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d72e13be4b0fad8ed6bde5f.html
Crennovations 3D ,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d70bcbae4b0fad8ed6bb295.html
SPARX3D,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d6f69c9e4b0fad8ed6b9b6a.html
Sirpi,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d63a932e4b01629f4ac2aef.html
DCUBED TECHNO SOLUTIONS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d5d0300e4b0d81f4aa9cee5.html
DCUBED TECHNO SOLUTIONS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d5d02bbe4b0d81f4aa9cea9.html
GO3D INNOVATION LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d579a70e4b0d334677f77d4.html
SIMPLIFORGE 3-D CREATION PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d4a0ecae4b0d334677e32ee.html
VANDRUM TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d481651e4b034c3410409cd.html
EXCELLING 3DP PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d39700ae4b03beb13605472.html
Durgasingh,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d32f928e4b03beb135f8567.html
TECHB,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d2d87f8e4b03beb135eb69b.html
Bytes &amp; Bots Labs Pvt. Ltd,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a01110de4b0f281b9ab9537.html
FORMFAB INNOVATIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b233b65e4b04f0864e3aa97.html
TRION3D PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cf9050ae4b08f8b1a9a17dc.html
Aha 3d,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ce4e415e4b08f8b1a96d77e.html
EXCEL3D ADVANCED TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cdc62c8e4b08f8b1a9602e0.html
MCUBE 3D PRINTING PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b0ce7f6e4b03c10743a2b7e.html
digital edge technologies,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cd40319e4b01b2acc6a64a6.html
PICSY PRINTS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cc7f971e4b043fd47895619.html
Infrakraft,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cc48746e4b0f5f6b27424ed.html
T3D LABS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ca35636e4b0d381ea04942d.html
ASHAPURA OFFICE SOLUTIONS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c949cace4b00fb091d895fc.html
Chizel Prints Manufacturing Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c740bdee4b0ba900e12bc1d.html
HYCUBE WORKS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c6eeb71e4b0ba900e11a06b.html
EVNZEE TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c6d90ece4b0ba900e10d9f8.html
INCREDIOR TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b27a060e4b04f0864e42726.html
Piltover Technologies,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c62a3a1e4b0ba900e0eb756.html
PSPR 3DPROSTHETIC TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c4ed442e4b0ba900e099677.html
vectraform,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c334de7e4b0ba900e05357a.html
3D Prototyperz,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c21f02be4b0193484577a8f.html
LEXY PRINTINNOVATE PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c0df2c3e4b00d1aae212471.html
Singhal Prototyping Solutions,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c0767d4e4b00d1aae211167.html
SWAMY TECHNOSYSTEMS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bf4fe67e4b0c5ac24225d7e.html
REDDX TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bead071e4b0c8853947a0ec.html
MAGNOMETRY SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5be93b73e4b0c88539477aa1.html
LAECAD TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bcdfba0e4b0a0446f01ceac.html
X 3D STUDIO PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bc10a62e4b06d749dec8001.html
SCULP DYNAMICS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bc0a84ce4b06d749dec7cfd.html
Three Face Tech,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bc06a25e4b06d749dec73ee.html
Murlidhar metalline Industries,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bc0685fe4b06d749dec736b.html
TESLABS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bbd8190e4b05ba69a5d996a.html
SHAPEYSQUARE,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5af5813ae4b00346f8e0de1c.html
VIMA3YA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bb08516e4b0410db0ca73d8.html
RAPID DMLS INC,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bb082e1e4b0410db0ca721e.html
YPANX TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bb04fe7e4b0410db0ca4e47.html
AppiVa Software Pvt Ltd,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c3c7fc7e4b0ba900e06852f.html
ASKSID TECHNOLOGY SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5eb28327e4b03286995c666b.html
BACKBENCH INTERNET SERVICES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a2a4170e4b0ed1a5c0aa493.html
CANOPI INDIA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c167e74e4b0193484574039.html
CREDOLYS TECH PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bb062ace4b0410db0ca5b6c.html
ECOBILLZ PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cdbc72ee4b08f8b1a95eabe.html
ZILA (GISCLE SYSTEMS PRIVATE LIMITED),https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe38ade4b026aa2861a31a.html
JUNGROO LEARNING PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d6df795e4b0fad8ed6b653e.html
Juntrax Solutions,https://www.startupindia.gov.in/content/sih/en/profile.Startup.615d9da3e4b07efc0a4bfc90.html
Kotumb Digital Empowerment and Career pvt ltd,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bf26d04e4b0c5ac242254f9.html
MERAK SOFTWARE SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b602896e4b070f883426771.html
Moovlee,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d07bdb0e4b08f8b1a9cd653.html
PASFAR TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abf7388e4b026aa2861d2cd.html
PASFAR TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a8577d3e4b075325d8bcef8.html
PROJECTCATALYST INTERNET PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abf6b87e4b026aa2861c73f.html
Prudle Labs Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b6411fbe4b070f883426d27.html
Prudle Labs Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5963b82de4b02e027ba9b5e5.html
SECURELIFEVAULT TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe3e4ee4b026aa2861aaef.html
SHUHARI TECH VENTURES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe4484e4b026aa2861b188.html
APPTINO SOFTWARE PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c6e348be4b0ba900e1140b0.html
Apptino Software Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.59574e4ce4b0bcdc8b670d8a.html
DELIUM TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a5ece2ae4b0865903d63642.html
DISRUPTECH SOLUTIONS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a003711e4b0f281b9ab9408.html
Innogle,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c508e2be4b0ba900e0a7384.html
INNOGLE TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c07afc6e4b00d1aae2112e3.html
ACOUSTERR INFOTECH PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b6805a7e4b070f88342732a.html
EMPASS LEARNING PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a017cade4b0f281b9ab96d8.html
HAPRAMP STUDIO PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c41a4cee4b0ba900e072a9c.html
KAAGAZ GRAPHICS &amp; PRINTS,https://www.startupindia.gov.in/content/sih/en/profile.Startup.61100de5e4b0aee5ceb149df.html
Kaagazkphool,https://www.startupindia.gov.in/content/sih/en/profile.Startup.601ccfd4e4b07bbc25b7eaa6.html
KAAGAZ-A PAPER WASTE MANAGEMENT COMPANY,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6002e2b2e4b0c081f748ef81.html
LITIFER TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ab8f8ade4b0ad8b43c5f191.html
PEERXP SERVICES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d80b2ede4b0fad8ed6cf249.html
PEERXP INFO TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe420ae4b026aa2861b002.html
Verismart,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d068ac4e4b08f8b1a9c643e.html
AuthBase,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5faa4cc9e4b01f96edf8b7ed.html
BLUESEMI RESEARCH &amp; DEVELOPMENT PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bd84a84e4b009cdb4cddd64.html
ENMOVIL SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe1784e4b026aa286184ad.html
FLYTTA INNOVATIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b7d3640e4b0637a7011d8e1.html
Imaginate Software Labs Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b67a7b5e4b070f8834271d9.html
KISANGATES AGRO INFORMATICS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b447e9be4b037e88c4b0546.html
OUR FOOD FACTORY AND SERVICES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d8ce99be4b05eaf4e0cd738.html
OUR FOOD PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bce8247e4b0a0446f01cf98.html
PRATIBHA HEALTHKON PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a27bf79e4b0ed1a5c0aa103.html
talkaDoc,https://www.startupindia.gov.in/content/sih/en/profile.Startup.59e62a1be4b04a1c6f123840.html
XCHAIN Technologies Pvt Ltd,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ba4cad9e4b0c3d97c6b3e30.html
AGRIMA GLOBAL PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.61cc937ce4b020b2f87bb9b5.html
SHRERAJ AGRIMART PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.614ae276e4b0552866de1030.html
AGRIMAX FOODS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.613102c6e4b0f62f9306b883.html
NASCENT AGRIMACH,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6016d3e0e4b0ba5b7b2db9de.html
Agrimacy,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5faf82aee4b01f96edfa5370.html
AGRIMAA LIFESCIENCE PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f41ffafe4b07b91e4403733.html
AGRIMAA BIOSCIENCE PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5f36abd7e4b0b0f1fd25837b.html
AGRIMA EXIM PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e40fc29e4b0bf34fcfb1840.html
Ushanta Agrimall Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d91f973e4b05eaf4e0d1bf2.html
EXPRESSbase SYSTEMS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe4776e4b026aa2861b4e4.html
INTELLIOAK TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ba24299e4b05f0501954f81.html
MESSENGERIFY LABS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c455639e4b0ba900e07c016.html
NUFINANZ PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b0ebf7de4b03c10743a5f4a.html
PIXDYNAMICS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c12983ce4b019348457353b.html
SKYISLIMIT TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ea84cb8e4b03286995b9824.html
ASANIFY TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e688c6ee4b0bf8415d1d731.html
BRICKVIEWS STUDIOS TECHNOLOGIES PRVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b1778aae4b04f0864e09628.html
MAGNOX TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b20d169e4b04f0864e2ffb2.html
Monnet digital india private limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cd68d46e4b0e7bd21fc7ace.html
TAILORKRAFT RETAIL LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bafa6c9e4b0410db0ca3213.html
Twelit,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5957bd67e4b0bcdc8b670ddd.html
ARROWAI TECHNOSOFT LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b6b0fd1e4b0cc5d7eac625e.html
Bizlem Private Limited,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c4ea13fe4b0ba900e098707.html
BIZLEM PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe37b5e4b026aa2861a18f.html
Chalo Chale Gym,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5aeff83fe4b0aec69f224367.html
Chalo,https://www.startupindia.gov.in/content/sih/en/profile.Startup.6013ad3ce4b00171cb726b9b.html
Chalo,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5ff0bb58e4b072ce66401c54.html
ChaloHoppo,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d89b4efe4b05eaf4e0c8c93.html
Chalo,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cda5bdae4b08f8b1a959b4f.html
CLAIRVIZ SYSTEMS LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.599067f0e4b0d537625ff296.html
FALCON CONTROL SYSTEMS AND AUTOMATION PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b4338ede4b01820a682c1eb.html
Maatraa,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5abe1f22e4b026aa28618d4a.html
Occipital Tech,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e5a3280e4b0bf8415d0df3d.html
OCCIPITAL TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a7d9229e4b075325d8bb5bf.html
ORMAE,https://www.startupindia.gov.in/content/sih/en/profile.Startup.60054866e4b0c081f749df15.html
ORMAE LLP,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5e32cd4ae4b0bf34fcf9db6b.html
ORMAT TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d5d2c71e4b0d81f4aa9e553.html
USEREXPERIOR TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5b7cef64e4b0637a7011d4a1.html
Alphaa AI,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d6e735fe4b0fad8ed6b8abc.html
ALPHAA AI DATA PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d0b6e95e4b0659b5264a329.html
CRISPTAG TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c5daa0de4b0ba900e0e144c.html
GENETICO RESEARCH & DIAGNOSTICS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d6fb5efe4b0fad8ed6ba4ae.html
RIGHTWATTS SOLUTIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5d07f993e4b08f8b1a9cfc53.html
UXHack,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a9959e9e4b04af74078e39d.html
VOICEOC INNOVATIONS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.61ebc99ce4b020b2f8880d44.html
VPREP EDUKRAFT PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5aeabc61e4b0eb115ecf51e5.html
Collective Limitless Ambitious Smart Solutions Pvt Ltd,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5bdbfdd2e4b05e980a30132e.html
INTUSEN ANALYTICS PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5cc92639e4b085366351f47c.html
Geo Climate Risk Solutions,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5a84f110e4b075325d8bcac2.html
YANTRANET TECHNOLOGIES PRIVATE LIMITED,https://www.startupindia.gov.in/content/sih/en/profile.Startup.5c25c9dce4b0bd844e940896.html
